symbolic_formula,modelo,arquitectura,tiempo
6,TVAE,16-8,3.2739946618676186e-05
6,TVAE,16-8,0.00011766282841563225
6,TVAE,16-8,8.101994171738625e-05
6,TVAE,16-8,4.344596527516842e-05
6,TVAE,16-8,3.319396637380123e-05
6,TVAE,16-8,3.2875919714570045e-05
6,TVAE,16-8,3.28070018440485e-05
6,TVAE,16-8,3.296579234302044e-05
6,TVAE,16-8,3.294413909316063e-05
6,TVAE,16-8,3.287498839199543e-05
6,TVAE,16-8,3.299093805253506e-05
6,TVAE,16-8,3.294297493994236e-05
6,TVAE,16-8,3.293203189969063e-05
6,TVAE,16-8,3.299792297184467e-05
6,TVAE,16-8,3.288709558546543e-05
6,TVAE,16-8,3.295787610113621e-05
6,TVAE,16-8,3.292993642389774e-05
6,TVAE,16-8,3.280886448919773e-05
6,TVAE,16-8,3.295787610113621e-05
6,TVAE,16-8,3.294600173830986e-05
6,TVAE,16-8,3.326591104269028e-05
6,TVAE,16-8,3.2912008464336395e-05
6,TVAE,16-8,3.2940180972218513e-05
6,TVAE,16-8,3.288406878709793e-05
6,TVAE,16-8,3.302795812487602e-05
6,TVAE,16-8,3.299093805253506e-05
6,TVAE,16-8,3.866991028189659e-05
6,TVAE,16-8,3.3179996535182e-05
6,TVAE,16-8,3.296392969787121e-05
6,TVAE,16-8,3.296602517366409e-05
6,TVAE,16-8,3.295508213341236e-05
6,TVAE,16-8,3.286008723080158e-05
6,TVAE,16-8,3.284611739218235e-05
6,TVAE,16-8,3.2915035262703896e-05
6,TVAE,16-8,3.289803862571716e-05
6,TVAE,16-8,3.289896994829178e-05
6,TVAE,16-8,3.297603689134121e-05
6,TVAE,16-8,3.290385939180851e-05
6,TVAE,16-8,3.296998329460621e-05
6,TVAE,16-8,3.290618769824505e-05
6,TVAE,16-8,3.3010030165314674e-05
6,TVAE,16-8,3.2915035262703896e-05
6,TVAE,16-8,3.292690962553024e-05
6,TVAE,16-8,3.3289892598986626e-05
6,TVAE,16-8,3.2973941415548325e-05
6,TVAE,16-8,3.2810028642416e-05
6,TVAE,16-8,3.295601345598698e-05
6,TVAE,16-8,3.299699164927006e-05
6,TVAE,16-8,3.2875919714570045e-05
6,TVAE,16-8,3.2976968213915825e-05
6,TVAE,16-8,3.289594314992428e-05
6,TVAE,16-8,3.284006379544735e-05
6,TVAE,16-8,3.289896994829178e-05
6,TVAE,16-8,3.288686275482178e-05
6,TVAE,16-8,3.3024000003933907e-05
6,TVAE,16-8,3.2881973311305046e-05
6,TVAE,16-8,4.02168370783329e-05
6,TVAE,16-8,3.325892612338066e-05
6,TVAE,16-8,3.301515243947506e-05
6,TVAE,16-8,3.278185613453388e-05
6,TVAE,16-8,3.364682197570801e-05
6,TVAE,16-8,3.287801519036293e-05
6,TVAE,16-8,3.283284604549408e-05
6,TVAE,16-8,3.27888410538435e-05
6,TVAE,16-8,3.285706043243408e-05
6,TVAE,16-8,3.31648625433445e-05
6,TVAE,16-8,3.28761525452137e-05
6,TVAE,16-8,3.273296169936657e-05
6,TVAE,16-8,3.27529851347208e-05
6,TVAE,16-8,3.2800016924738884e-05
6,TVAE,16-8,3.2847048714756966e-05
6,TVAE,16-8,3.28579917550087e-05
6,TVAE,16-8,3.279000520706177e-05
6,TVAE,16-8,3.278092481195927e-05
6,TVAE,16-8,3.2812124118208885e-05
6,TVAE,16-8,3.288593143224716e-05
6,TVAE,16-8,3.282190300524235e-05
6,TVAE,16-8,3.2836105674505234e-05
6,TVAE,16-8,3.29301692545414e-05
6,TVAE,16-8,3.2864976674318314e-05
6,TVAE,16-8,3.294483758509159e-05
6,TVAE,16-8,3.2836804166436195e-05
6,TVAE,16-8,3.2736919820308685e-05
6,TVAE,16-8,3.283703699707985e-05
6,TVAE,16-8,3.282306715846062e-05
6,TVAE,16-8,3.2881973311305046e-05
6,TVAE,16-8,3.606919199228287e-05
6,TVAE,16-8,3.286194987595081e-05
6,TVAE,16-8,3.284798003733158e-05
6,TVAE,16-8,3.3108051866292953e-05
6,TVAE,16-8,3.4746015444397926e-05
6,TVAE,16-8,3.299489617347717e-05
6,TVAE,16-8,3.3108051866292953e-05
6,TVAE,16-8,3.299093805253506e-05
6,TVAE,16-8,3.303098492324352e-05
6,TVAE,16-8,3.291713073849678e-05
6,TVAE,16-8,3.296718932688236e-05
6,TVAE,16-8,3.2878946512937546e-05
6,TVAE,16-8,3.283703699707985e-05
6,TVAE,16-8,3.285892307758331e-05
6,TVAE,16-8,3.284006379544735e-05
6,TVAE,16-8,3.27469315379858e-05
6,TVAE,16-8,3.286916762590408e-05
6,TVAE,16-8,3.2815150916576385e-05
6,TVAE,16-8,3.279419615864754e-05
6,TVAE,16-8,3.2842857763171196e-05
6,TVAE,16-8,3.2836105674505234e-05
6,TVAE,16-8,3.2831914722919464e-05
6,TVAE,16-8,3.286893479526043e-05
6,TVAE,16-8,3.282609395682812e-05
6,TVAE,16-8,3.276113420724869e-05
6,TVAE,16-8,3.285892307758331e-05
6,TVAE,16-8,3.31320334225893e-05
6,TVAE,16-8,3.290385939180851e-05
6,TVAE,16-8,3.28731257468462e-05
6,TVAE,16-8,3.2779062166810036e-05
6,TVAE,16-8,3.552599810063839e-05
6,TVAE,16-8,3.2905954867601395e-05
6,TVAE,16-8,3.279396332800388e-05
6,TVAE,16-8,3.286893479526043e-05
6,TVAE,16-8,3.2881973311305046e-05
6,TVAE,16-8,3.2771844416856766e-05
6,TVAE,16-8,3.281189128756523e-05
6,TVAE,16-8,3.2877083867788315e-05
6,TVAE,16-8,3.31709161400795e-05
6,TVAE,16-8,3.289594314992428e-05
6,TVAE,16-8,3.2942043617367744e-05
6,TVAE,16-8,3.289803862571716e-05
6,TVAE,16-8,3.2844021916389465e-05
6,TVAE,16-8,3.2810028642416e-05
6,TVAE,16-8,3.286194987595081e-05
6,TVAE,16-8,3.278302028775215e-05
6,TVAE,16-8,3.2705022022128105e-05
6,TVAE,16-8,3.286008723080158e-05
6,TVAE,16-8,3.285915590822697e-05
6,TVAE,16-8,3.315601497888565e-05
6,TVAE,16-8,3.28070018440485e-05
6,TVAE,16-8,3.2836105674505234e-05
6,TVAE,16-8,3.2836105674505234e-05
6,TVAE,16-8,3.299000672996044e-05
6,TVAE,16-8,3.281491808593273e-05
6,TVAE,16-8,3.2932963222265244e-05
6,TVAE,16-8,3.292900510132313e-05
6,TVAE,16-8,3.2934825867414474e-05
6,TVAE,16-8,3.294600173830986e-05
6,TVAE,16-8,3.303005360066891e-05
6,TVAE,16-8,3.548106178641319e-05
6,TVAE,16-8,3.2967887818813324e-05
6,TVAE,16-8,3.2878946512937546e-05
6,TVAE,16-8,3.2768817618489265e-05
6,TVAE,16-8,3.28009482473135e-05
6,TVAE,16-8,3.283005207777023e-05
6,TVAE,16-8,3.278092481195927e-05
6,TVAE,16-8,3.284798003733158e-05
6,TVAE,16-8,3.281584940850735e-05
6,TVAE,16-8,3.28070018440485e-05
6,TVAE,16-8,3.283214755356312e-05
6,TVAE,16-8,3.315904177725315e-05
6,TVAE,16-8,3.292504698038101e-05
6,TVAE,16-8,3.2840995118021965e-05
6,TVAE,16-8,3.287498839199543e-05
6,TVAE,16-8,3.2845186069607735e-05
6,TVAE,16-8,3.28549649566412e-05
6,TVAE,16-8,3.2769981771707535e-05
6,TVAE,16-8,3.28579917550087e-05
6,TVAE,16-8,3.287801519036293e-05
6,TVAE,16-8,3.274320624768734e-05
6,TVAE,16-8,3.288988955318928e-05
6,TVAE,16-8,3.2833078876137733e-05
6,TVAE,16-8,3.2840995118021965e-05
6,TVAE,16-8,3.286590799689293e-05
6,TVAE,16-8,3.301398828625679e-05
6,TVAE,16-8,3.286614082753658e-05
6,TVAE,16-8,6.916699931025505e-05
6,TVAE,16-8,5.469587631523609e-05
6,TVAE,16-8,0.00010397098958492279
6,TVAE,16-8,0.00011109584011137486
6,TVAE,16-8,7.800804451107979e-05
6,TVAE,16-8,3.3047981560230255e-05
6,TVAE,16-8,3.742496483027935e-05
6,TVAE,16-8,3.300001844763756e-05
6,TVAE,16-8,3.328290767967701e-05
6,TVAE,16-8,3.300118260085583e-05
6,TVAE,16-8,3.2878946512937546e-05
6,TVAE,16-8,3.2782088965177536e-05
6,TVAE,16-8,3.289501182734966e-05
6,TVAE,16-8,3.2837968319654465e-05
6,TVAE,16-8,3.310712054371834e-05
6,TVAE,16-8,3.2913871109485626e-05
6,TVAE,16-8,3.2940879464149475e-05
6,TVAE,16-8,3.2881973311305046e-05
6,TVAE,16-8,3.276299685239792e-05
6,TVAE,16-8,3.28519381582737e-05
6,TVAE,16-8,3.280886448919773e-05
6,TVAE,16-8,3.2866839319467545e-05
6,TVAE,16-8,3.3210963010787964e-05
6,TVAE,16-8,3.28130554407835e-05
6,TVAE,16-8,3.31108458340168e-05
6,TVAE,16-8,3.87849286198616e-05
6,TVAE,16-8,3.32309864461422e-05
6,TVAE,16-8,3.28191090375185e-05
6,TVAE,16-8,3.2810959964990616e-05
6,TVAE,16-8,3.283517435193062e-05
6,TVAE,16-8,3.279908560216427e-05
6,TVAE,16-8,3.3199088647961617e-05
6,TVAE,16-8,3.286008723080158e-05
6,TVAE,16-8,3.2877083867788315e-05
6,TVAE,16-8,3.2885000109672546e-05
6,TVAE,16-8,3.2957177609205246e-05
6,TVAE,16-8,3.304285928606987e-05
6,TVAE,16-8,3.3011892810463905e-05
6,TVAE,16-8,3.2899901270866394e-05
6,TVAE,16-8,3.278907388448715e-05
6,TVAE,16-8,3.294786438345909e-05
6,TVAE,16-8,3.2831914722919464e-05
6,TVAE,16-8,3.278790973126888e-05
6,TVAE,16-8,3.299699164927006e-05
6,TVAE,16-8,3.2880110666155815e-05
6,TVAE,16-8,3.678095526993275e-05
6,TVAE,16-8,3.3324118703603745e-05
6,TVAE,16-8,3.315601497888565e-05
6,TVAE,16-8,3.306381404399872e-05
6,TVAE,16-8,3.303610719740391e-05
6,TVAE,16-8,3.303820267319679e-05
6,TVAE,16-8,3.3057061955332756e-05
6,TVAE,16-8,3.3322954550385475e-05
6,TVAE,16-8,3.286194987595081e-05
6,TVAE,16-8,4.0806131437420845e-05
6,TVAE,16-8,3.367895260453224e-05
6,TVAE,16-8,3.32400668412447e-05
6,TVAE,16-8,3.3283839002251625e-05
6,TVAE,16-8,3.362889401614666e-05
6,TVAE,16-8,3.328290767967701e-05
6,TVAE,16-8,3.3325981348752975e-05
6,TVAE,16-8,3.3261021599173546e-05
6,TVAE,16-8,3.3186981454491615e-05
6,TVAE,16-8,3.359094262123108e-05
6,TVAE,16-8,3.3207936212420464e-05
6,TVAE,16-8,3.333087079226971e-05
6,TVAE,16-8,3.316090442240238e-05
6,TVAE,16-8,3.334600478410721e-05
6,TVAE,16-8,3.304891288280487e-05
6,TVAE,16-8,3.326986916363239e-05
6,TVAE,16-8,3.3436110243201256e-05
6,TVAE,16-8,3.331201151013374e-05
6,TVAE,16-8,3.366614691913128e-05
6,TVAE,16-8,3.3250078558921814e-05
6,TVAE,16-8,3.32370400428772e-05
6,TVAE,16-8,3.3307820558547974e-05
6,TVAE,16-8,3.3702002838253975e-05
6,TVAE,16-8,3.341608680784702e-05
6,TVAE,16-8,3.375508822500706e-05
6,TVAE,16-8,3.3297110348939896e-05
6,TVAE,16-8,3.335811197757721e-05
6,TVAE,16-8,3.3638207241892815e-05
6,TVAE,16-8,3.318185918033123e-05
6,TVAE,16-8,3.3383024856448174e-05
6,TVAE,16-8,3.8277823477983475e-05
6,TVAE,16-8,3.3913180232048035e-05
6,TVAE,16-8,3.2871030271053314e-05
6,TVAE,16-8,3.310106694698334e-05
6,TVAE,16-8,3.313412889838219e-05
6,TVAE,16-8,3.351690247654915e-05
6,TVAE,16-8,3.331108018755913e-05
6,TVAE,16-8,3.2912008464336395e-05
6,TVAE,16-8,3.3020973205566406e-05
6,TVAE,16-8,3.285100683569908e-05
6,TVAE,16-8,3.322097472846508e-05
6,TVAE,16-8,3.329501487314701e-05
6,TVAE,16-8,3.351294435560703e-05
6,TVAE,16-8,3.323308192193508e-05
6,TVAE,16-8,3.292202018201351e-05
6,TVAE,16-8,3.312691114842892e-05
6,TVAE,16-8,3.3850083127617836e-05
6,TVAE,16-8,3.315298818051815e-05
6,TVAE,16-8,3.309897147119045e-05
6,TVAE,16-8,3.319489769637585e-05
6,TVAE,16-8,3.292504698038101e-05
6,TVAE,16-8,3.30598559230566e-05
6,TVAE,16-8,5.204579792916775e-05
6,TVAE,16-8,9.739096276462078e-05
6,TVAE,16-8,9.70188993960619e-05
6,TVAE,16-8,5.4009025916457176e-05
6,TVAE,16-8,3.343797288835049e-05
6,TVAE,16-8,3.3120857551693916e-05
6,TVAE,16-8,3.300211392343044e-05
6,TVAE,16-8,3.309384919703007e-05
6,TVAE,16-8,3.317301161587238e-05
6,TVAE,16-8,3.324984572827816e-05
6,TVAE,16-8,3.3035874366760254e-05
6,TVAE,16-8,3.3139949664473534e-05
6,TVAE,16-8,3.3190008252859116e-05
6,TVAE,16-8,3.3428194001317024e-05
6,TVAE,16-8,3.3161835744977e-05
6,TVAE,16-8,3.296416252851486e-05
6,TVAE,16-8,3.3150194212794304e-05
6,TVAE,16-8,3.395602107048035e-05
6,TVAE,16-8,3.302306868135929e-05
6,TVAE,16-8,3.299606032669544e-05
6,TVAE,16-8,3.328290767967701e-05
6,TVAE,16-8,3.300607204437256e-05
6,TVAE,16-8,3.431597724556923e-05
6,TVAE,16-8,3.537209704518318e-05
6,TVAE,16-8,3.3810967579483986e-05
6,TVAE,16-8,3.452110104262829e-05
6,TVAE,16-8,3.4147175028920174e-05
6,TVAE,16-8,3.3800024539232254e-05
6,TVAE,16-8,3.483006730675697e-05
6,TVAE,16-8,3.482494503259659e-05
6,TVAE,16-8,3.45129519701004e-05
6,TVAE,16-8,3.7082936614751816e-05
6,TVAE,16-8,5.1623210310935974e-05
6,TVAE,16-8,3.334786742925644e-05
6,TVAE,16-8,3.319792449474335e-05
6,TVAE,16-8,3.322889097034931e-05
6,TVAE,16-8,3.3352989703416824e-05
6,TVAE,16-8,3.352295607328415e-05
6,TVAE,16-8,3.3032847568392754e-05
6,TVAE,16-8,3.290199674665928e-05
6,TVAE,16-8,3.2992102205753326e-05
6,TVAE,16-8,3.295694477856159e-05
6,TVAE,16-8,3.2913871109485626e-05
6,TVAE,16-8,3.2889191061258316e-05
6,TVAE,16-8,3.332691267132759e-05
6,TVAE,16-8,3.298209048807621e-05
6,TVAE,16-8,3.2913871109485626e-05
6,TVAE,16-8,3.324798308312893e-05
6,TVAE,16-8,3.292784094810486e-05
6,TVAE,16-8,3.344099968671799e-05
6,TVAE,16-8,3.295997157692909e-05
6,TVAE,16-8,3.288593143224716e-05
6,TVAE,16-8,3.2972078770399094e-05
6,TVAE,16-8,3.285985440015793e-05
6,TVAE,16-8,3.3199088647961617e-05
6,TVAE,16-8,3.314996138215065e-05
6,TVAE,16-8,3.2817013561725616e-05
6,TVAE,16-8,3.3079879358410835e-05
6,TVAE,16-8,3.293505869805813e-05
6,TVAE,16-8,3.2709911465644836e-05
6,TVAE,16-8,3.3190008252859116e-05
6,TVAE,16-8,4.511699080467224e-05
6,TVAE,16-8,3.4091994166374207e-05
6,TVAE,16-8,3.291410394012928e-05
6,TVAE,16-8,3.307010047137737e-05
6,TVAE,16-8,3.309408202767372e-05
6,TVAE,16-8,3.371597267687321e-05
6,TVAE,16-8,3.6831945180892944e-05
6,TVAE,16-8,3.537698648869991e-05
6,TVAE,16-8,3.504101186990738e-05
6,TVAE,16-8,3.351992927491665e-05
6,TVAE,16-8,3.335508517920971e-05
6,TVAE,16-8,3.339303657412529e-05
6,TVAE,16-8,3.3003976568579674e-05
6,TVAE,16-8,3.326591104269028e-05
6,TVAE,16-8,3.322702832520008e-05
6,TVAE,16-8,3.3114105463027954e-05
6,TVAE,16-8,3.3278949558734894e-05
6,TVAE,16-8,3.294181078672409e-05
6,TVAE,16-8,3.326288424432278e-05
6,TVAE,16-8,3.3044954761862755e-05
6,TVAE,16-8,3.334903158247471e-05
6,TVAE,16-8,3.296392969787121e-05
6,TVAE,16-8,3.321003168821335e-05
6,TVAE,16-8,9.925290942192078e-05
6,TVAE,16-8,0.00010039098560810089
6,TVAE,16-8,5.678413435816765e-05
6,TVAE,16-8,3.3948104828596115e-05
6,TVAE,16-8,3.320095129311085e-05
6,TVAE,16-8,3.371504135429859e-05
6,TVAE,16-8,3.2946933060884476e-05
6,TVAE,16-8,3.2798852771520615e-05
6,TVAE,16-8,3.3091986551880836e-05
6,TVAE,16-8,3.278092481195927e-05
6,TVAE,16-8,3.27888410538435e-05
6,TVAE,16-8,3.289617598056793e-05
6,TVAE,16-8,3.31199262291193e-05
6,TVAE,16-8,3.362097777426243e-05
6,TVAE,16-8,3.372691571712494e-05
6,TVAE,16-8,3.4458935260772705e-05
6,TVAE,16-8,3.555300645530224e-05
6,TVAE,16-8,3.4318072721362114e-05
6,TVAE,16-8,3.584497608244419e-05
6,TVAE,16-8,3.442796878516674e-05
6,TVAE,16-8,3.4768832847476006e-05
6,TVAE,16-8,3.4152064472436905e-05
6,TVAE,16-8,3.3717136830091476e-05
6,TVAE,16-8,3.4226104617118835e-05
6,TVAE,16-8,3.368896432220936e-05
6,TVAE,16-8,3.478094004094601e-05
6,TVAE,16-8,3.3386051654815674e-05
6,TVAE,16-8,3.3706892281770706e-05
6,TVAE,16-8,3.35110817104578e-05
6,TVAE,16-8,3.334600478410721e-05
6,TVAE,16-8,4.45069745182991e-05
6,TVAE,16-8,3.436300903558731e-05
6,TVAE,16-8,3.3768126741051674e-05
6,TVAE,16-8,3.3495016396045685e-05
6,TVAE,16-8,3.417814150452614e-05
6,TVAE,16-8,3.3535994589328766e-05
6,TVAE,16-8,3.344705328345299e-05
6,TVAE,16-8,3.354903310537338e-05
6,TVAE,16-8,3.3087097108364105e-05
6,TVAE,16-8,3.36130615323782e-05
6,TVAE,16-8,3.414019010961056e-05
6,TVAE,16-8,3.384496085345745e-05
6,TVAE,16-8,3.3387914299964905e-05
6,TVAE,16-8,3.3471034839749336e-05
6,TVAE,16-8,3.3081043511629105e-05
6,TVAE,16-8,3.3499905839562416e-05
6,TVAE,16-8,3.774208016693592e-05
6,TVAE,16-8,3.373599611222744e-05
6,TVAE,16-8,3.3629126846790314e-05
6,TVAE,16-8,3.3893855288624763e-05
6,TVAE,16-8,3.327499143779278e-05
6,TVAE,16-8,3.3221906051039696e-05
6,TVAE,16-8,6.21899962425232e-05
6,TVAE,16-8,9.71420668065548e-05
6,TVAE,16-8,9.651295840740204e-05
6,TVAE,16-8,8.581695146858692e-05
6,TVAE,16-8,3.348197788000107e-05
6,TVAE,16-8,3.339489921927452e-05
6,TVAE,16-8,3.320397809147835e-05
6,TVAE,16-8,3.321003168821335e-05
6,TVAE,16-8,3.4081051126122475e-05
6,TVAE,16-8,3.3322954550385475e-05
6,TVAE,16-8,3.275205381214619e-05
6,TVAE,16-8,3.2908981665968895e-05
6,TVAE,16-8,3.292993642389774e-05
6,TVAE,16-8,3.2848911359906197e-05
6,TVAE,16-8,3.300490789115429e-05
6,TVAE,16-8,3.2885000109672546e-05
6,TVAE,16-8,3.284309059381485e-05
6,TVAE,16-8,3.2915035262703896e-05
6,TVAE,16-8,3.331713378429413e-05
6,TVAE,16-8,3.289501182734966e-05
6,TVAE,16-8,3.28130554407835e-05
6,TVAE,16-8,3.284006379544735e-05
6,TVAE,16-8,3.3076852560043335e-05
6,TVAE,16-8,3.2932963222265244e-05
6,TVAE,16-8,3.2842857763171196e-05
6,TVAE,16-8,3.293994814157486e-05
6,TVAE,16-8,3.285100683569908e-05
6,TVAE,16-8,3.31199262291193e-05
6,TVAE,16-8,3.277207724750042e-05
6,TVAE,16-8,3.303308039903641e-05
6,TVAE,16-8,3.272411413490772e-05
6,TVAE,16-8,3.7254998460412025e-05
6,TVAE,16-8,3.9493199437856674e-05
6,TVAE,16-8,3.3071963116526604e-05
6,TVAE,16-8,3.281584940850735e-05
6,TVAE,16-8,3.279396332800388e-05
6,TVAE,16-8,3.2803043723106384e-05
6,TVAE,16-8,3.286194987595081e-05
6,TVAE,16-8,3.275997005403042e-05
6,TVAE,16-8,3.285682760179043e-05
6,TVAE,16-8,3.2831914722919464e-05
6,TVAE,16-8,3.2776035368442535e-05
6,TVAE,16-8,3.340397961437702e-05
6,TVAE,16-8,3.2885000109672546e-05
6,TVAE,16-8,3.2872892916202545e-05
6,TVAE,16-8,3.284192644059658e-05
6,TVAE,16-8,3.294297493994236e-05
6,TVAE,16-8,3.284309059381485e-05
6,TVAE,16-8,3.291596658527851e-05
6,TVAE,16-8,3.2878946512937546e-05
6,TVAE,16-8,3.285915590822697e-05
6,TVAE,16-8,3.284309059381485e-05
6,TVAE,16-8,3.285822458565235e-05
6,TVAE,16-8,3.2875919714570045e-05
6,TVAE,16-8,3.286008723080158e-05
6,TVAE,16-8,3.279000520706177e-05
6,TVAE,16-8,3.28640453517437e-05
6,TVAE,16-8,3.516301512718201e-05
6,TVAE,16-8,3.292295150458813e-05
6,TVAE,16-8,3.293715417385101e-05
6,TVAE,16-8,3.2893847674131393e-05
6,TVAE,16-8,4.598591476678848e-05
6,TVAE,16-8,3.336300142109394e-05
6,TVAE,16-8,3.286194987595081e-05
6,TVAE,16-8,3.2749027013778687e-05
6,TVAE,16-8,3.319396637380123e-05
6,TVAE,16-8,3.281887620687485e-05
6,TVAE,16-8,3.2730866223573685e-05
6,TVAE,16-8,3.283517435193062e-05
6,TVAE,16-8,3.279722295701504e-05
6,TVAE,16-8,3.278115764260292e-05
6,TVAE,16-8,3.2800016924738884e-05
6,TVAE,16-8,3.300793468952179e-05
6,TVAE,16-8,3.2901065424084663e-05
6,TVAE,16-8,3.28549649566412e-05
6,TVAE,16-8,3.2732030376791954e-05
6,TVAE,16-8,3.2803043723106384e-05
6,TVAE,16-8,3.2833078876137733e-05
6,TVAE,16-8,3.2738083973526955e-05
6,TVAE,16-8,3.285985440015793e-05
6,TVAE,16-8,3.2834941521286964e-05
6,TVAE,16-8,3.270711749792099e-05
6,TVAE,16-8,3.286194987595081e-05
6,TVAE,16-8,3.278697840869427e-05
6,TVAE,16-8,3.283098340034485e-05
6,TVAE,16-8,3.2850075513124466e-05
6,TVAE,16-8,3.28761525452137e-05
6,TVAE,16-8,3.288895823061466e-05
6,TVAE,16-8,3.326917067170143e-05
6,TVAE,16-8,3.296206705272198e-05
6,TVAE,16-8,3.6395154893398285e-05
6,TVAE,16-8,3.3194199204444885e-05
6,TVAE,16-8,3.275205381214619e-05
6,TVAE,16-8,3.2842159271240234e-05
7,TVAE,16-8,3.7196092307567596e-05
7,TVAE,16-8,3.402284346520901e-05
7,TVAE,16-8,3.340886905789375e-05
7,TVAE,16-8,3.339606337249279e-05
7,TVAE,16-8,3.346707671880722e-05
7,TVAE,16-8,3.394600935280323e-05
7,TVAE,16-8,3.4051015973091125e-05
7,TVAE,16-8,3.3866846933960915e-05
7,TVAE,16-8,3.3346936106681824e-05
7,TVAE,16-8,3.335997462272644e-05
7,TVAE,16-8,3.334297798573971e-05
7,TVAE,16-8,3.337394446134567e-05
7,TVAE,16-8,3.334181383252144e-05
7,TVAE,16-8,3.335578367114067e-05
7,TVAE,16-8,3.3430056646466255e-05
7,TVAE,16-8,3.3877091482281685e-05
7,TVAE,16-8,3.429804928600788e-05
7,TVAE,16-8,3.3896882086992264e-05
7,TVAE,16-8,3.334181383252144e-05
7,TVAE,16-8,3.339187242090702e-05
7,TVAE,16-8,3.336905501782894e-05
7,TVAE,16-8,3.3393967896699905e-05
7,TVAE,16-8,3.339420072734356e-05
7,TVAE,16-8,3.339303657412529e-05
7,TVAE,16-8,3.334088250994682e-05
7,TVAE,16-8,3.6052195355296135e-05
7,TVAE,16-8,3.372202627360821e-05
7,TVAE,16-8,3.348197788000107e-05
7,TVAE,16-8,3.3498043194413185e-05
7,TVAE,16-8,3.3471034839749336e-05
7,TVAE,16-8,3.351503983139992e-05
7,TVAE,16-8,3.3535994589328766e-05
7,TVAE,16-8,3.3600954338908195e-05
7,TVAE,16-8,3.348803147673607e-05
7,TVAE,16-8,3.344286233186722e-05
7,TVAE,16-8,3.342004492878914e-05
7,TVAE,16-8,3.358093090355396e-05
7,TVAE,16-8,3.348500467836857e-05
7,TVAE,16-8,3.3569056540727615e-05
7,TVAE,16-8,3.364495933055878e-05
7,TVAE,16-8,3.3839838579297066e-05
7,TVAE,16-8,3.345613367855549e-05
7,TVAE,16-8,3.34838405251503e-05
7,TVAE,16-8,3.343098796904087e-05
7,TVAE,16-8,3.3430056646466255e-05
7,TVAE,16-8,3.356393426656723e-05
7,TVAE,16-8,3.34479846060276e-05
7,TVAE,16-8,3.340514376759529e-05
7,TVAE,16-8,3.341399133205414e-05
7,TVAE,16-8,3.353389911353588e-05
7,TVAE,16-8,3.3549964427948e-05
7,TVAE,16-8,3.3528078347444534e-05
7,TVAE,16-8,3.344705328345299e-05
7,TVAE,16-8,3.34358774125576e-05
7,TVAE,16-8,3.354600630700588e-05
7,TVAE,16-8,4.405900835990906e-05
7,TVAE,16-8,3.38659156113863e-05
7,TVAE,16-8,3.361492417752743e-05
7,TVAE,16-8,3.365310840308666e-05
7,TVAE,16-8,3.35469376295805e-05
7,TVAE,16-8,3.361515700817108e-05
7,TVAE,16-8,3.407103940844536e-05
7,TVAE,16-8,3.3569056540727615e-05
7,TVAE,16-8,3.38270328938961e-05
7,TVAE,16-8,3.371690399944782e-05
7,TVAE,16-8,3.35590448230505e-05
7,TVAE,16-8,3.3482909202575684e-05
7,TVAE,16-8,3.34868673235178e-05
7,TVAE,16-8,3.357790410518646e-05
7,TVAE,16-8,3.35469376295805e-05
7,TVAE,16-8,3.350013867020607e-05
7,TVAE,16-8,3.344099968671799e-05
7,TVAE,16-8,3.359513357281685e-05
7,TVAE,16-8,3.360304981470108e-05
7,TVAE,16-8,3.361585550010204e-05
7,TVAE,16-8,3.35469376295805e-05
7,TVAE,16-8,3.355788066983223e-05
7,TVAE,16-8,3.3525051549077034e-05
7,TVAE,16-8,3.349408507347107e-05
7,TVAE,16-8,3.363494761288166e-05
7,TVAE,16-8,3.35231889039278e-05
7,TVAE,16-8,3.3594900742173195e-05
7,TVAE,16-8,3.3602118492126465e-05
7,TVAE,16-8,3.369315527379513e-05
7,TVAE,16-8,3.688293509185314e-05
7,TVAE,16-8,3.379210829734802e-05
7,TVAE,16-8,3.399397246539593e-05
7,TVAE,16-8,3.360584378242493e-05
7,TVAE,16-8,3.356998786330223e-05
7,TVAE,16-8,3.365101292729378e-05
7,TVAE,16-8,3.356393426656723e-05
7,TVAE,16-8,3.347196616232395e-05
7,TVAE,16-8,3.548618406057358e-05
7,TVAE,16-8,3.381306305527687e-05
7,TVAE,16-8,3.3763935789465904e-05
7,TVAE,16-8,3.3626798540353775e-05
7,TVAE,16-8,3.3563002943992615e-05
7,TVAE,16-8,3.3600954338908195e-05
7,TVAE,16-8,3.360793925821781e-05
7,TVAE,16-8,3.357883542776108e-05
7,TVAE,16-8,3.3597927540540695e-05
7,TVAE,16-8,3.3607007935643196e-05
7,TVAE,16-8,3.34959477186203e-05
7,TVAE,16-8,3.354903310537338e-05
7,TVAE,16-8,3.3591873943805695e-05
7,TVAE,16-8,3.347801975905895e-05
7,TVAE,16-8,3.360910341143608e-05
7,TVAE,16-8,3.35590448230505e-05
7,TVAE,16-8,3.3949967473745346e-05
7,TVAE,16-8,3.363192081451416e-05
7,TVAE,16-8,3.366009332239628e-05
7,TVAE,16-8,3.365590237081051e-05
7,TVAE,16-8,3.3535994589328766e-05
7,TVAE,16-8,3.6278972402215004e-05
7,TVAE,16-8,3.3750198781490326e-05
7,TVAE,16-8,3.3629126846790314e-05
