Model,Architecture,Device,Time_seconds
TVAE,"(10, 5)",CPU,0.3344
TVAE,"(10, 5)",CPU,0.3007
TVAE,"(10, 5)",CPU,0.3269
TVAE,"(10, 5)",CPU,0.1933
TVAE,"(10, 5)",CPU,0.2892
TVAE,"(10, 5)",CPU,0.293
TVAE,"(10, 5)",CPU,0.2353
TVAE,"(10, 5)",CPU,0.3462
TVAE,"(10, 5)",CPU,0.306
TVAE,"(10, 5)",CPU,0.4491
TVAE,"(10, 5)",CPU,0.199
TVAE,"(10, 5)",CPU,0.3239
TVAE,"(10, 5)",CPU,0.1814
TVAE,"(10, 5)",CPU,0.2173
TVAE,"(10, 5)",CPU,0.1884
TVAE,"(10, 5)",CPU,0.1901
TVAE,"(10, 5)",CPU,0.2124
TVAE,"(10, 5)",CPU,0.2191
TVAE,"(10, 5)",CPU,0.21
TVAE,"(10, 5)",CPU,0.2223
TVAE,"(10, 5)",CPU,0.2133
TVAE,"(10, 5)",CPU,0.2138
TVAE,"(10, 5)",CPU,0.2302
TVAE,"(10, 5)",CPU,0.231
TVAE,"(10, 5)",CPU,0.2267
TVAE,"(10, 5)",CPU,0.2169
TVAE,"(10, 5)",CPU,0.2273
TVAE,"(10, 5)",CPU,0.229
TVAE,"(10, 5)",CPU,0.2245
TVAE,"(10, 5)",CPU,0.2277
TVAE,"(10, 5)",CPU,0.2288
TVAE,"(10, 5)",CPU,0.2296
TVAE,"(10, 5)",CPU,0.2145
TVAE,"(10, 5)",CPU,0.2022
TVAE,"(10, 5)",CPU,0.222
TVAE,"(10, 5)",CPU,0.2245
TVAE,"(10, 5)",CPU,0.2328
TVAE,"(10, 5)",CPU,0.2282
TVAE,"(10, 5)",CPU,0.2308
TVAE,"(10, 5)",CPU,0.2282
TVAE,"(10, 5)",CPU,0.2198
TVAE,"(10, 5)",CPU,0.2265
TVAE,"(10, 5)",CPU,0.1775
TVAE,"(10, 5)",CPU,0.2109
TVAE,"(10, 5)",CPU,0.2199
TVAE,"(10, 5)",CPU,0.2149
TVAE,"(10, 5)",CPU,0.2516
TVAE,"(10, 5)",CPU,0.2225
TVAE,"(10, 5)",CPU,0.1921
TVAE,"(10, 5)",CPU,0.2301
TVAE,"(10, 5)",CPU,0.2199
TVAE,"(10, 5)",CPU,0.2445
TVAE,"(10, 5)",CPU,0.174
TVAE,"(10, 5)",CPU,0.1682
TVAE,"(10, 5)",CPU,0.1757
TVAE,"(10, 5)",CPU,0.2063
TVAE,"(10, 5)",CPU,0.2463
TVAE,"(10, 5)",CPU,0.2219
TVAE,"(10, 5)",CPU,0.2244
TVAE,"(10, 5)",CPU,0.2213
TVAE,"(10, 5)",CPU,0.25
TVAE,"(10, 5)",CPU,0.2133
TVAE,"(10, 5)",CPU,0.1874
TVAE,"(10, 5)",CPU,0.2244
TVAE,"(10, 5)",CPU,0.222
TVAE,"(10, 5)",CPU,0.2516
TVAE,"(10, 5)",CPU,0.2193
TVAE,"(10, 5)",CPU,0.2058
TVAE,"(10, 5)",CPU,0.2266
TVAE,"(10, 5)",CPU,0.2193
TVAE,"(10, 5)",CPU,0.2383
TVAE,"(10, 5)",CPU,0.2252
TVAE,"(10, 5)",CPU,0.1886
TVAE,"(10, 5)",CPU,0.1873
TVAE,"(10, 5)",CPU,0.1909
TVAE,"(10, 5)",CPU,0.1899
TVAE,"(10, 5)",CPU,0.2104
TVAE,"(10, 5)",CPU,0.1988
TVAE,"(10, 5)",CPU,0.1802
TVAE,"(10, 5)",CPU,0.1713
TVAE,"(10, 5)",CPU,0.2174
TVAE,"(10, 5)",CPU,0.2072
TVAE,"(10, 5)",CPU,0.1868
TVAE,"(10, 5)",CPU,0.1849
TVAE,"(10, 5)",CPU,0.2104
TVAE,"(10, 5)",CPU,0.2388
TVAE,"(10, 5)",CPU,0.2202
TVAE,"(10, 5)",CPU,0.2174
TVAE,"(10, 5)",CPU,0.2306
TVAE,"(10, 5)",CPU,0.2288
TVAE,"(10, 5)",CPU,0.2342
TVAE,"(10, 5)",CPU,0.2264
TVAE,"(10, 5)",CPU,0.2187
TVAE,"(10, 5)",CPU,0.2029
TVAE,"(10, 5)",CPU,0.2376
TVAE,"(10, 5)",CPU,0.1698
TVAE,"(10, 5)",CPU,0.1767
