Model,Architecture,Device,Time_seconds
TVAE,"(16, 8)",CPU,0.2015
TVAE,"(16, 8)",CPU,0.2036
TVAE,"(16, 8)",CPU,0.2015
TVAE,"(16, 8)",CPU,0.2026
TVAE,"(16, 8)",CPU,0.2023
TVAE,"(16, 8)",CPU,0.2019
TVAE,"(16, 8)",CPU,0.2025
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2023
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2017
TVAE,"(16, 8)",CPU,0.2038
TVAE,"(16, 8)",CPU,0.2019
TVAE,"(16, 8)",CPU,0.2025
TVAE,"(16, 8)",CPU,0.2039
TVAE,"(16, 8)",CPU,0.2025
TVAE,"(16, 8)",CPU,0.2034
TVAE,"(16, 8)",CPU,0.2034
TVAE,"(16, 8)",CPU,0.2067
TVAE,"(16, 8)",CPU,0.205
TVAE,"(16, 8)",CPU,0.2026
TVAE,"(16, 8)",CPU,0.2033
TVAE,"(16, 8)",CPU,0.2035
TVAE,"(16, 8)",CPU,0.2053
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2035
TVAE,"(16, 8)",CPU,0.2035
TVAE,"(16, 8)",CPU,0.2029
TVAE,"(16, 8)",CPU,0.2065
TVAE,"(16, 8)",CPU,0.2048
TVAE,"(16, 8)",CPU,0.2031
TVAE,"(16, 8)",CPU,0.2049
TVAE,"(16, 8)",CPU,0.2026
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2033
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2039
TVAE,"(16, 8)",CPU,0.2042
TVAE,"(16, 8)",CPU,0.2043
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2032
TVAE,"(16, 8)",CPU,0.2028
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2044
TVAE,"(16, 8)",CPU,0.2025
TVAE,"(16, 8)",CPU,0.2056
TVAE,"(16, 8)",CPU,0.2047
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2031
TVAE,"(16, 8)",CPU,0.2032
TVAE,"(16, 8)",CPU,0.2034
TVAE,"(16, 8)",CPU,0.2023
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2032
TVAE,"(16, 8)",CPU,0.2021
TVAE,"(16, 8)",CPU,0.2039
TVAE,"(16, 8)",CPU,0.202
TVAE,"(16, 8)",CPU,0.2021
TVAE,"(16, 8)",CPU,0.2032
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2038
TVAE,"(16, 8)",CPU,0.2037
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2039
TVAE,"(16, 8)",CPU,0.2033
TVAE,"(16, 8)",CPU,0.2039
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2036
TVAE,"(16, 8)",CPU,0.2037
TVAE,"(16, 8)",CPU,0.202
TVAE,"(16, 8)",CPU,0.2033
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2026
TVAE,"(16, 8)",CPU,0.2021
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.202
TVAE,"(16, 8)",CPU,0.2028
TVAE,"(16, 8)",CPU,0.2028
TVAE,"(16, 8)",CPU,0.2034
TVAE,"(16, 8)",CPU,0.2032
TVAE,"(16, 8)",CPU,0.2037
TVAE,"(16, 8)",CPU,0.2035
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2035
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2039
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2075
TVAE,"(16, 8)",CPU,0.2047
TVAE,"(16, 8)",CPU,0.2037
TVAE,"(16, 8)",CPU,0.2031
TVAE,"(16, 8)",CPU,0.2025
TVAE,"(16, 8)",CPU,0.2037
TVAE,"(16, 8)",CPU,0.2058
TVAE,"(16, 8)",CPU,0.208
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2038
TVAE,"(16, 8)",CPU,0.2031
TVAE,"(16, 8)",CPU,0.2023
TVAE,"(16, 8)",CPU,0.2029
TVAE,"(16, 8)",CPU,0.2026
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2034
TVAE,"(16, 8)",CPU,0.2028
TVAE,"(16, 8)",CPU,0.2036
TVAE,"(16, 8)",CPU,0.2031
TVAE,"(16, 8)",CPU,0.2034
TVAE,"(16, 8)",CPU,0.2025
TVAE,"(16, 8)",CPU,0.2036
TVAE,"(16, 8)",CPU,0.2036
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2035
TVAE,"(16, 8)",CPU,0.2021
TVAE,"(16, 8)",CPU,0.2021
TVAE,"(16, 8)",CPU,0.2037
TVAE,"(16, 8)",CPU,0.202
TVAE,"(16, 8)",CPU,0.2056
TVAE,"(16, 8)",CPU,0.2042
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.203
TVAE,"(16, 8)",CPU,0.2029
TVAE,"(16, 8)",CPU,0.2029
TVAE,"(16, 8)",CPU,0.2019
TVAE,"(16, 8)",CPU,0.2022
TVAE,"(16, 8)",CPU,0.2032
TVAE,"(16, 8)",CPU,0.2018
TVAE,"(16, 8)",CPU,0.204
TVAE,"(16, 8)",CPU,0.2018
TVAE,"(16, 8)",CPU,0.2023
TVAE,"(16, 8)",CPU,0.2028
TVAE,"(16, 8)",CPU,0.2021
TVAE,"(16, 8)",CPU,0.2038
TVAE,"(16, 8)",CPU,0.2027
TVAE,"(16, 8)",CPU,0.2055
TVAE,"(16, 8)",CPU,0.206
TVAE,"(16, 8)",CPU,0.2106
TVAE,"(16, 8)",CPU,0.211
TVAE,"(16, 8)",CPU,0.2358
TVAE,"(16, 8)",CPU,0.2471
TVAE,"(16, 8)",CPU,0.1996
TVAE,"(16, 8)",CPU,0.1849
TVAE,"(16, 8)",CPU,0.1921
TVAE,"(16, 8)",CPU,0.1967
TVAE,"(16, 8)",CPU,0.2173
TVAE,"(16, 8)",CPU,0.2019
TVAE,"(16, 8)",CPU,0.1925
TVAE,"(16, 8)",CPU,0.2171
TVAE,"(16, 8)",CPU,0.219
TVAE,"(16, 8)",CPU,0.2123
TVAE,"(16, 8)",CPU,0.1739
TVAE,"(16, 8)",CPU,0.1871
TVAE,"(16, 8)",CPU,0.1841
TVAE,"(16, 8)",CPU,0.1874
TVAE,"(16, 8)",CPU,0.1823
TVAE,"(16, 8)",CPU,0.1825
TVAE,"(16, 8)",CPU,0.2202
TVAE,"(16, 8)",CPU,0.1843
TVAE,"(16, 8)",CPU,0.1905
TVAE,"(16, 8)",CPU,0.1896
TVAE,"(16, 8)",CPU,0.1805
TVAE,"(16, 8)",CPU,0.2092
TVAE,"(16, 8)",CPU,0.1774
TVAE,"(16, 8)",CPU,0.1918
TVAE,"(16, 8)",CPU,0.1836
TVAE,"(16, 8)",CPU,0.1743
TVAE,"(16, 8)",CPU,0.1832
TVAE,"(16, 8)",CPU,0.2097
TVAE,"(16, 8)",CPU,0.2031
TVAE,"(16, 8)",CPU,0.1863
TVAE,"(16, 8)",CPU,0.1733
TVAE,"(16, 8)",CPU,0.1754
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1737
TVAE,"(16, 8)",CPU,0.2069
TVAE,"(16, 8)",CPU,0.1727
TVAE,"(16, 8)",CPU,0.1944
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1751
TVAE,"(16, 8)",CPU,0.1721
TVAE,"(16, 8)",CPU,0.1732
TVAE,"(16, 8)",CPU,0.1741
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1707
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1721
TVAE,"(16, 8)",CPU,0.172
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1699
TVAE,"(16, 8)",CPU,0.1682
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1753
TVAE,"(16, 8)",CPU,0.1753
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.172
TVAE,"(16, 8)",CPU,0.1757
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.172
TVAE,"(16, 8)",CPU,0.1774
TVAE,"(16, 8)",CPU,0.2056
TVAE,"(16, 8)",CPU,0.2067
TVAE,"(16, 8)",CPU,0.1926
TVAE,"(16, 8)",CPU,0.1773
TVAE,"(16, 8)",CPU,0.1853
TVAE,"(16, 8)",CPU,0.1901
TVAE,"(16, 8)",CPU,0.2162
TVAE,"(16, 8)",CPU,0.1732
TVAE,"(16, 8)",CPU,0.1937
TVAE,"(16, 8)",CPU,0.1808
TVAE,"(16, 8)",CPU,0.1935
TVAE,"(16, 8)",CPU,0.2023
TVAE,"(16, 8)",CPU,0.2044
TVAE,"(16, 8)",CPU,0.2079
TVAE,"(16, 8)",CPU,0.2066
TVAE,"(16, 8)",CPU,0.1913
TVAE,"(16, 8)",CPU,0.1881
TVAE,"(16, 8)",CPU,0.1994
TVAE,"(16, 8)",CPU,0.2133
TVAE,"(16, 8)",CPU,0.1772
TVAE,"(16, 8)",CPU,0.1728
TVAE,"(16, 8)",CPU,0.1888
TVAE,"(16, 8)",CPU,0.2001
TVAE,"(16, 8)",CPU,0.1751
TVAE,"(16, 8)",CPU,0.1747
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1709
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1723
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1739
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1705
TVAE,"(16, 8)",CPU,0.174
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1728
TVAE,"(16, 8)",CPU,0.176
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1709
TVAE,"(16, 8)",CPU,0.1707
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1721
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1726
TVAE,"(16, 8)",CPU,0.1754
TVAE,"(16, 8)",CPU,0.1722
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1733
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1711
TVAE,"(16, 8)",CPU,0.1711
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1748
TVAE,"(16, 8)",CPU,0.1721
TVAE,"(16, 8)",CPU,0.1725
TVAE,"(16, 8)",CPU,0.2056
TVAE,"(16, 8)",CPU,0.1694
TVAE,"(16, 8)",CPU,0.1725
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.175
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.172
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1767
TVAE,"(16, 8)",CPU,0.1705
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1711
TVAE,"(16, 8)",CPU,0.1711
TVAE,"(16, 8)",CPU,0.1704
TVAE,"(16, 8)",CPU,0.1725
TVAE,"(16, 8)",CPU,0.1732
TVAE,"(16, 8)",CPU,0.1706
TVAE,"(16, 8)",CPU,0.1709
TVAE,"(16, 8)",CPU,0.1706
TVAE,"(16, 8)",CPU,0.1735
TVAE,"(16, 8)",CPU,0.1708
TVAE,"(16, 8)",CPU,0.1711
TVAE,"(16, 8)",CPU,0.1734
TVAE,"(16, 8)",CPU,0.1709
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1731
TVAE,"(16, 8)",CPU,0.1709
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1736
TVAE,"(16, 8)",CPU,0.1711
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1745
TVAE,"(16, 8)",CPU,0.1719
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1742
TVAE,"(16, 8)",CPU,0.1719
TVAE,"(16, 8)",CPU,0.172
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1724
TVAE,"(16, 8)",CPU,0.1708
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1758
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1754
TVAE,"(16, 8)",CPU,0.1709
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1733
TVAE,"(16, 8)",CPU,0.1761
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1722
TVAE,"(16, 8)",CPU,0.1729
TVAE,"(16, 8)",CPU,0.172
TVAE,"(16, 8)",CPU,0.175
TVAE,"(16, 8)",CPU,0.1758
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1723
TVAE,"(16, 8)",CPU,0.1718
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1729
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.171
TVAE,"(16, 8)",CPU,0.1737
TVAE,"(16, 8)",CPU,0.1721
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1756
TVAE,"(16, 8)",CPU,0.1724
TVAE,"(16, 8)",CPU,0.1704
TVAE,"(16, 8)",CPU,0.1721
TVAE,"(16, 8)",CPU,0.1725
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1713
TVAE,"(16, 8)",CPU,0.1717
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1762
TVAE,"(16, 8)",CPU,0.1715
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1712
TVAE,"(16, 8)",CPU,0.1714
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1716
TVAE,"(16, 8)",CPU,0.1744
TVAE,"(16, 8)",CPU,0.2479
